iteration,score,rank_score
3103,8469.68309887371,4109
3104,6639.073633446752,4101
3105,6660.137099075923,4012
3106,8773.164218449208,4474
3107,8972.861494707566,4391
3108,6838.141672530208,4289
3109,6383.1835153724505,4030
3110,5191.453426889445,3774
3111,6935.43542843281,4102
3112,7753.4774806802125,4136
3113,6399.367578961502,3648
3114,7329.918060092889,3879
3115,6396.076618249641,3927
3116,6267.18968289416,3875
3117,5954.529938079195,3944
3118,7773.810079818389,4280
3119,8055.467738863804,4490
3120,5927.56377362617,4259
3121,11035.658503046865,4638
3122,10257.299104641334,4609
3123,5808.270497945909,3768
3124,6599.568440821506,3901
3125,7966.516916715146,4386
3126,9838.986349746847,4580
3127,7594.962813803242,3418
3128,6748.617491670563,3967
3129,7033.011838810433,3690
3130,5418.17442079631,4427
3131,6305.704208504874,3470
3132,5881.626011833101,3402
3133,6167.387650810491,4099
3134,9821.125243765631,3950
3135,6506.86140497733,3724
3136,6355.993834280753,4339
3137,6312.31523527022,3651
3138,7281.907321684449,4013
3139,9509.79901516762,4613
3140,7124.699700286461,3843
3141,6241.505958849941,3886
3142,6085.444849606872,3968
3143,8946.599319411122,3939
3144,7311.157119234706,3904
3145,7232.7036513703315,4148
3146,7505.954980363247,4478
3147,6148.21276235979,3752
3148,8856.599798341174,4015
3149,8213.879332133769,4544
3150,8417.117093514804,4271
3151,5773.120814115667,3934
3152,7620.344808463382,4760
3153,5843.833428405229,4067
3154,6781.5985290432955,4239
3155,6373.019554581684,3853
3156,8014.700654163148,4527
3157,10821.371737782276,4258
3158,9460.71158276149,4541
3159,7687.660809538454,4244
3160,6733.0281283288605,3853
3161,8383.797878240548,4257
3162,9246.184419308487,4148
3163,8063.854193330755,4226
3164,6467.564913971973,3845
3165,6620.377963378271,3969
3166,7258.732099644163,3648
3167,6745.910802609232,3659
3168,6499.235373304517,3940
3169,9770.570864801895,4410
3170,6061.825605580989,3616
3171,6368.480027746858,4367
3172,6879.33628177521,4021
3173,8468.110062784617,4327
3174,6655.169310277823,3731
3175,8400.99982384259,4329
3176,9106.56012946507,4471
3177,7941.548035970913,4124
3178,7277.482378544322,4578
3179,6168.651116154643,3425
3180,8829.081128650654,3933
3181,6736.679646371969,3792
3182,8120.408092711123,4093
3183,9005.30387158276,4715
3184,7728.805846682747,3558
3185,7032.963421789776,4288
3186,7507.0775169765,4132
3187,7718.7617645302635,4037
3188,6507.416781089057,3740
3189,7983.351100796693,3902
3190,9581.924674634425,4482
3191,6319.85847026051,4434
3192,7848.337211241015,4091
3193,7267.572036323527,4242
3194,7848.812678326259,4381
3195,8597.169027478009,4033
3196,7419.59335151318,4215
3197,6389.366815442299,3917
3198,6857.0930663250565,3556
3199,6439.043781791913,3804
3200,8160.226994566009,4342
3201,8888.723524195078,4082
3202,8253.186360836713,4045
3203,6427.46464115698,3857
3204,5797.556197985706,3832
3205,9043.009773443806,4585
3206,8189.581318287049,4513
3207,5644.4080760430115,3978
3208,5726.178373970926,3849
3209,6592.690187454958,3974
3210,8091.063445748417,4482
3211,6718.17722233774,4133
3212,11040.75928215779,4105
3213,6708.148182595594,3780
3214,6264.447298535246,3843
3215,7590.709111195713,4100
3216,8098.219105590671,4181
3217,7221.4685234471435,3839
3218,8272.396017166033,4374
3219,7166.724962067774,3920
3220,6153.79615146513,3873
3221,6228.465372987122,3853
3222,6004.584222903722,3725
3223,6660.934579524313,3878
3224,9709.312094456793,4547
3225,7289.723906178356,4687
3226,7077.7212386117135,4074
3227,7746.661814531506,4248
3228,7943.234193904725,4433
3229,7207.100150201949,3474
3230,9474.844236311645,4241
3231,7477.030735210065,4540
3232,9303.768805095344,4211
3233,7921.237725103994,4185
3234,6022.683226133261,3950
3235,7030.027073070174,3907
3236,6702.495513159311,4435
3237,9011.525658147,4559
3238,6337.664794757959,4296
3239,5945.986051168263,3636
3240,6565.154420861859,4288
3241,6921.973477422805,4411
3242,6912.6993555494355,3917
3243,5955.773834522304,3669
3244,6196.277995598747,3965
3245,9958.692359624933,4465
3246,7814.103419641269,3744
3247,8300.482656839042,3944
3248,7924.240115385973,4146
3249,7382.520298290612,3774
3250,10121.485961232996,4256
3251,6854.6757641475615,3950
3252,7876.607528177732,4015
3253,6652.632129619232,3949
3254,10326.391358973617,4335
3255,6120.262970382505,3335
3256,8231.146229223783,4522
3257,7590.456720250467,4587
3258,6530.925283353417,4387
3259,9032.198486246045,4433
3260,4896.492857324427,3394
3261,7385.427035546878,3923
3262,4636.47479359468,3728
3263,6047.696309121063,3863
3264,9157.211991216238,4759
3265,7670.436137248291,4048
3266,5944.335913563013,4247
3267,9480.993443075618,4844
3268,9338.214597965405,4485
3269,7943.189894460702,4413
3270,6503.444843005001,3782
3271,6396.410452670147,3560
3272,6090.551403069363,3732
3273,7788.299582308326,4019
3274,6372.663969191928,4043
3275,8435.131588105141,3695
3276,6924.398523441658,3992
3277,6117.794492596183,3775
3278,7175.7373457969,3603
3279,7807.331318050466,4468
3280,6028.431513120072,3722
3281,6443.3009852251525,4019
3282,7587.83294294914,4391
3283,7153.882079198238,3798
3284,7907.292597375596,4382
3285,7316.358226379606,4011
3286,8590.657045938373,4324
3287,9279.842141148223,4511
3288,6681.4859206175415,3953
3289,8968.43884834287,4063
3290,8207.677484250555,4500
3291,7792.245426519791,3991
3292,5225.253332335886,3641
3293,7804.008817328797,4400
3294,7418.193333543603,4197
3295,8989.774038288313,4351
3296,8231.348859076787,4073
3297,7087.842263477571,3918
3298,7918.73382437519,4312
3299,6716.579689476118,4224
3300,6933.307256643428,4077
3301,5449.287253621121,3234
3302,7504.288877883681,4138
3303,7438.926028641191,3842
3304,7788.777304937138,3714
3305,7333.482702772783,3836
3306,7132.6895157898625,3954
3307,8552.774564640258,3940
3308,8040.983503329604,4286
3309,10220.236415142188,4425
3310,7660.937737571896,4237
3311,7517.1075860770925,4065
3312,5911.039946732671,3911
3313,10183.6079052847,4273
3314,5876.733218712857,3569
3315,10964.08846579217,4565
3316,8695.026549166309,4550
3317,8869.730128614454,4369
3318,7940.675677136627,4124
3319,7945.615561095472,4063
3320,7746.984749807589,4151
3321,5720.976886416275,4167
3322,6614.340870279039,4526
3323,6185.151103602929,3927
3324,6991.583084094267,3800
3325,8848.988034036685,4651
3326,9481.313211858696,4133
3327,9770.593682095467,4511
3328,6556.198680107042,4095
3329,8865.527141487964,4344
3330,8453.869147732925,4194
3331,5341.936647371636,3693
3332,7155.288538498466,4377
3333,7866.691197551563,4011
3334,7992.067795957577,3952
3335,9447.845496245704,4721
3336,7379.6294172739745,3999
3337,6382.665484289332,3662
3338,8713.078540650895,3903
3339,5983.207832978624,3922
3340,6181.850292878874,3722
3341,7319.282737140654,4132
3342,8403.115532660067,4592
3343,9520.342096790582,4454
3344,7287.765215988606,3787
3345,8099.1518108145265,4630
3346,5465.37479751074,4092
3347,5994.095916493834,3616
3348,6449.798221474642,3864
3349,7380.151299404674,4359
3350,8158.616624083636,4316
3351,8294.903497897449,4468
3352,5778.389951539373,3829
3353,7760.693641555388,4786
3354,7961.569576548786,3981
3355,8763.227413923036,4860
3356,10443.431841565569,4680
3357,7699.683830887146,4129
3358,5152.335305508465,3590
3359,5894.0277777867395,3976
3360,10951.457529257146,4746
3361,7258.077131507699,3592
3362,9094.945335782066,4433
3363,7203.4342796721385,3548
3364,6708.560533404809,3600
3365,6602.597494177037,4502
3366,7014.886155782018,4010
3367,7615.372719973108,4316
3368,5928.369126336973,3720
3369,7897.85314384516,3774
3370,7737.156908026055,4020
3371,7144.683833488486,3602
3372,6611.23122168686,4053
3373,6443.952065658812,3819
3374,8527.40144841492,4459
3375,8339.636398230457,4392
3376,10622.149410660544,4289
3377,8361.34469515075,4179
3378,8344.086520314318,4249
3379,10007.265960497514,4037
3380,8593.086557858118,4196
3381,5972.4313253512555,4108
3382,7134.289219640469,4201
3383,7670.141197748651,4211
3384,7134.680644711756,3641
3385,6210.597724676447,3626
3386,8062.801747230386,4148
3387,11462.333172334535,4404
3388,8386.45745986878,3601
3389,9276.160925709453,4766
3390,7546.973847606707,4339
3391,6780.327005212362,3664
3392,8245.29413655898,4196
3393,10985.432057148788,4728
3394,6089.493818156867,3993
3395,8978.152082028148,4609
3396,6580.461218609473,4075
3397,5773.242054372451,4235
3398,6148.914423906467,4054
3399,9279.60145961797,4435
3400,6848.918058846376,4206
3401,6334.514092952677,4088
3402,8282.102240986751,3930
3403,8123.529715317535,4149
3404,8233.367417611893,4669
3405,8825.282684375561,3848
3406,6296.949566712125,4280
3407,8045.07186906818,4436
3408,6395.177964633978,3821
3409,9118.585686173727,4535
3410,9448.492170260002,4332
3411,7668.615182608756,4189
3412,7726.848317466678,4382
3413,7961.060149149083,4493
3414,7834.316523473382,3754
3415,6051.734857467344,4438
3416,6253.091625083801,3941
3417,7011.928958814266,4115
3418,7906.916274081975,3921
3419,6157.2950441766125,3377
3420,6288.604941607033,3831
3421,6734.340999948189,4149
3422,8077.390751814987,4459
3423,9433.668438914377,4492
3424,5214.134046532612,3384
3425,12193.555567705163,4678
3426,6429.543464150403,3908
3427,9786.54191864653,4790
3428,9334.661317508038,4250
3429,9536.065323575818,4065
3430,6431.196901475442,3777
3431,5518.417771930126,3897
3432,9045.150732350898,4238
3433,6371.5765950254445,3827
3434,5853.407338997513,3638
3435,8231.185173565817,4186
3436,5973.310062551165,4339
3437,7050.606384704955,3439
3438,6208.505615049458,4278
3439,7509.263561111344,4271
3440,8004.668630789674,4642
3441,8645.682708716868,4169
3442,7585.797070024698,3938
3443,9285.325311543489,4277
3444,6575.181197906408,3895
3445,6244.599512111858,4156
3446,7732.263507042347,4349
3447,8624.450601416647,4205
3448,7697.753457996777,3809
3449,10590.700870355595,4398
3450,6685.760642048713,4133
3451,6841.798883040728,4007
3452,7390.139747645471,4339
3453,8133.687636199213,4198
3454,6161.132207040604,4456
3455,6752.35239570355,4206
3456,6553.070573955315,4410
3457,6283.5207061218525,4774
3458,7502.284676400144,3853
3459,6290.480027647096,3279
3460,7078.809681886061,4111
3461,7210.862049410389,4042
3462,7868.776477882465,4179
3463,6645.691001918798,3912
3464,8289.09110670006,4574
3465,5661.564311920657,3808
3466,6934.2644645536175,3571
3467,8443.29688286679,3974
3468,7427.864792097202,4397
3469,7316.285231903992,3964
3470,7244.371242662993,4043
3471,7329.543950292956,3584
3472,6534.898769347232,4188
3473,8588.257506580647,4111
3474,9610.112466273615,4386
3475,8923.55645101264,4372
3476,7667.315798546768,4196
3477,9432.372346850496,4179
3478,7240.008416666236,3993
3479,7714.042207560921,4450
3480,11148.77433964651,4449
3481,7817.581484049618,3996
3482,5477.731554563786,3772
3483,5505.096734427409,3618
3484,10325.248678950862,4783
3485,7832.739255003413,4401
3486,9745.40391419349,4685
3487,10512.792790519283,4654
3488,6404.083887755545,4014
3489,8170.615080719108,4525
3490,6258.448574223942,3831
3491,11018.305137237923,4250
3492,10421.555824265386,3964
3493,6097.884729988926,4439
3494,6326.247858181337,3700
3495,5766.205464144939,3656
3496,9532.772442896021,4526
3497,6291.970821213175,4206
3498,8467.641480247796,4519
3499,6701.244624709607,3656
3500,10361.188223186455,4358
3501,6109.906359636271,3823
3502,6297.006023878984,4040
3503,13158.770603417528,4874
3504,6620.228592821086,4068
3505,9350.183623832247,4228
3506,8196.45904455968,4078
3507,8644.522412239936,4184
3508,10502.592867792837,4155
3509,9750.85815164998,3923
3510,6837.506413610124,4229
3511,7279.796300850832,3678
3512,6407.80743350792,3986
3513,6555.326443184282,4460
3514,7201.411123048032,4214
3515,6198.758830815012,3574
3516,8306.388080473978,4397
3517,6539.194379103927,4004
3518,6763.926527788025,3795
3519,8405.801379600687,4070
3520,7414.104474179544,4389
3521,6950.644102091127,4008
3522,8846.935530459792,4283
3523,6660.063277716178,4225
3524,5898.940100300797,3969
3525,7802.739886144135,4008
3526,8171.104447967089,4526
3527,6113.881057642851,3342
3528,7574.2259008628125,3929
3529,6279.220258040689,3339
3530,7233.4127977309545,4067
3531,7760.562984877169,4255
3532,6378.26054683142,4644
3533,6286.20459396387,4203
3534,7628.454924448404,4326
3535,6650.6099472426295,3575
3536,7581.739471226531,3863
3537,9475.861085250432,4300
3538,8370.520237703695,4462
3539,6418.060480506894,3692
3540,6581.662565176265,3589
3541,8485.31670671235,4473
3542,7253.533707048199,4330
3543,7133.532823928407,3894
3544,8519.78561168956,3977
3545,6521.3245530881895,3429
3546,11132.982424498176,4367
3547,6248.334014007182,3931
3548,6435.846181615907,4267
3549,7007.72261513255,4279
3550,10380.209285335048,3947
3551,7970.234737900646,3792
3552,5968.201786488305,4127
3553,11310.273485172584,5098
3554,8004.812848671444,4113
3555,9910.98860325853,4281
3556,6817.089947275709,3977
3557,7732.015002162325,4331
3558,10130.469990921461,4100
3559,6721.365314453492,3953
3560,5965.0718717803875,4139
3561,12500.917456958974,4125
3562,4044.488043624503,3134
3563,9598.688977843896,4497
3564,7525.8730926196995,4178
3565,7408.451621281529,4430
3566,6662.246682715255,3870
3567,7916.248670088642,4455
3568,8915.447945797074,4240
3569,9255.287982226315,3790
3570,8416.509051806785,4368
3571,6521.976827267722,3985
3572,6505.502759510276,3451
3573,8373.528125402381,4131
3574,8713.248905413333,4106
3575,6723.925347186429,4010
3576,6094.427043133604,3501
3577,7836.893007971205,4126
3578,6724.842432901022,3904
3579,8092.616399110831,4015
3580,8598.972867445367,3942
3581,7738.363801365823,4087
3582,10721.454478449748,4362
3583,5133.864259477472,3505
3584,5797.895536346489,4142
3585,6289.293166173206,4568
3586,7330.137565068805,3669
3587,8400.161108210155,4082
3588,9550.277536622005,4601
3589,7664.031145426618,4205
3590,7608.792247760795,3831
3591,7781.234333396407,3621
3592,6813.615973219804,4074
3593,9185.321888642304,4423
3594,8006.356497085188,4358
3595,6557.287954467413,3899
3596,7746.123821050804,4282
3597,6489.337404850944,3808
3598,6175.361820747374,3953
3599,9159.799969721938,4252
3600,6958.1276129815615,3780
3601,6481.602533733725,4000
3602,7473.542958284662,4523
3603,9714.495094790233,4954
3604,8541.809956999026,4350
3605,8223.115705807882,3894
3606,6906.305651705458,4134
3607,7942.0793828142705,4167
3608,9131.570643501385,4039
3609,4331.320030095196,3436
3610,6779.517065875768,4144
3611,7477.181834184553,4548
3612,10005.069877646223,4753
3613,8281.936221002026,4407
3614,7309.8420921548495,4112
3615,5988.529725994963,3635
3616,6549.360311053338,3302
3617,7976.6676230317635,4356
3618,7941.837651587041,4401
3619,8976.630529837395,4506
3620,8358.441973087403,4186
3621,6388.080657576547,3820
3622,5494.97338075707,3807
3623,8262.721569901663,4077
3624,6392.940954078882,4268
3625,5825.724283257934,3742
3626,6910.215977540084,4101
3627,5625.909591795269,3414
3628,6911.197124090585,3855
3629,5585.838952586123,4243
3630,6444.542138099186,3895
3631,7344.386904603733,4505
3632,7201.496784631411,4107
3633,7445.1604861269425,3974
3634,6450.156735284945,4154
3635,9373.145370341743,4166
3636,5918.653380305159,4005
3637,8021.773017516708,4586
3638,8183.69583789502,4266
3639,8582.341076696997,4339
3640,6635.223803492888,3810
3641,7612.490601511525,3892
3642,10830.214129287473,4367
3643,6265.56476501873,3716
3644,8828.619054029714,4100
3645,7155.652290948219,4108
3646,8130.639510886025,4209
3647,7409.651419145748,4123
3648,5487.049959431755,3747
3649,9278.025853079831,4606
3650,7584.582964403977,4484
3651,7370.626915317291,4273
3652,7591.237165628439,4174
3653,5793.638215916574,3895
3654,6900.404549089829,3821
3655,7992.733690085096,3990
3656,8159.4760512633875,4367
3657,7846.055076314607,3699
3658,9544.306537371154,4393
3659,7106.497374964439,3873
3660,7908.167082975052,4321
3661,6206.025010370175,4013
3662,6219.338907916933,3885
3663,6161.165086500077,4071
3664,7171.365614886228,4334
3665,8377.499254381539,4602
3666,6231.028671460884,3823
3667,6437.169342044448,3514
3668,5441.705536721445,3944
3669,9652.949516609795,4501
3670,5923.693022831517,3934
3671,9774.199514814154,3843
3672,7554.456647799319,4448
3673,8056.312411371753,3887
3674,6319.292029364141,4034
3675,6248.557032021315,3669
3676,7288.926319782315,4107
3677,5983.158965241385,3907
3678,5480.358521134317,3948
3679,7966.832414395744,3775
3680,9983.875230569396,3810
3681,6635.817358996774,4485
3682,8743.308808402318,3962
3683,8154.852116383647,3841
3684,5525.134679389999,3635
3685,6445.470200088899,4038
3686,5139.771061860633,4127
3687,6057.25388357827,3457
3688,5896.357342603604,3912
3689,8353.659296309386,4253
3690,9665.545828009132,4216
3691,7279.107094081342,4413
3692,7008.492792127908,4187
3693,7045.788666583042,3878
3694,6861.459095367505,4036
3695,8785.709422534483,4247
3696,8367.852523309706,4401
3697,5981.9660638174855,4185
3698,6640.309705878228,3703
3699,6123.3660054412685,4098
3700,6286.131299549739,3983
3701,5903.936273858022,3930
3702,5328.811142559607,3666
3703,7728.901816093196,4113
3704,7213.13192519023,3980
3705,11060.753504612483,4668
3706,10272.849326320953,4549
3707,6559.41408669662,4100
3708,5277.261888600818,3953
3709,5510.491867483503,4057
3710,8323.420463096427,4195
3711,6579.487815047682,4347
3712,6242.633401916482,3542
3713,8223.122814417646,4008
3714,7068.834194385678,3991
3715,11497.190830658052,4177
3716,6056.239151418596,3712
